3227 785668 69494
1250 305340 26734
2084 495332 43935
758 182840 17608
4020 972738 82212
1324 320679 29059
2522 648435 53549
3369 807309 76593
1496 368108 32001
2181 527849 47886
1730 409797 37480
184 45992 4873
3392 801114 70662
4072 1003554 86282
3772 921761 77416
1950 478933 41293
3725 901001 75880
1485 357268 31211
1322 317248 31049
3399 820131 70337
2740 671438 57879
2142 519272 45294
3998 970818 81830
813 188545 20450
398 96095 11159
290 71594 10053
624 150806 15179
2690 644005 56796
309 73447 7302
681 163977 14750
919 220393 19856
3436 822099 71329
1832 445904 39160
3255 797616 66241
4094 994688 82710
2104 506935 44127
479 115783 11126
2869 699901 59039
1373 349114 30629
1876 449242 40723
950 235087 20806
3355 809410 70031
1960 475670 41707
242 60513 7526
3679 904709 76018
1984 482927 42511
2093 517296 43970
3305 793055 83441
3721 925301 78274
3667 892249 75738
2604 634692 61956
2713 710666 60870
2061 535242 47279
2854 689562 62349
3426 829085 78532
2359 595637 50884
3044 759063 65982
302 79049 8776
1302 322579 29070
3606 876338 75184
884 221990 19997
2121 493926 48052
2942 737558 63563
2968 708975 61647
1628 392805 35254
3289 795519 69874
972 231304 24266
2008 483003 42613
2058 496455 44554
2598 625507 55579
136 33964 4087
2908 715477 59855
1853 446529 43143
2348 570604 50836
3403 825042 73923
1433 364123 31663
233 56933 6344
1748 424630 40345
990 239324 22754
3854 949865 80063
1667 411856 35379
3846 942490 79788
2468 608156 52626
3629 880832 74814
2600 621622 53779
2146 518776 45339
1888 457734 40594
1897 458654 40234
2349 572725 50271
3090 753414 71295
1403 350343 31057
3133 808810 65482
1463 353262 31775
597 143519 13803
2353 567910 50215
2992 735686 61947
3786 910144 76634
3225 788876 66704
1252 301887 28506
2096 502040 43800
2075 511701 44587
1288 313255 28147
1257 305145 28216
3829 927697 78473
3536 853315 72174
560 132435 14340
1514 379845 32865
4021 1001152 83140
2560 617047 56578
2404 583254 50624
128 32467 4019
127 31317 3969
2150 517706 45388
2848 689141 59522
3656 879920 78173
1002 245858 24144
894 218091 20841
1797 432837 40423
2799 699990 61990
3143 755769 73783
1139 278030 31997
102 27213 3369
2528 615465 61207
2503 599600 63934
600 151391 16170
781 192828 23470
1747 449053 41234
638 162500 16048
259 68179 7826
3251 778985 68282
2635 666595 56578
2234 539340 48617
439 107333 12020
3792 919944 82232
2315 581534 50818
227 56255 7945
604 147741 14713
3729 947795 81669
149 38684 4628
3064 760811 64465
2385 579837 51274
529 129700 12744
